timeLog,thermoLog
53100,[14.31290359]
53150,[12.31902119]
53200,[14.31290359]
53250,[15.47600166]
53300,[15.8083154]
53350,[14.81137419]
53400,[11.65439372]
53450,[10.65745251]
53500,[15.14368793]
53550,[16.14062913]
53600,[16.47294286]
53650,[14.81137419]
53700,[16.47294286]
53750,[15.47600166]
53800,[16.14062913]
53850,[19.13145274]
53900,[9.82666818]
53950,[15.47600166]
54000,[15.8083154]
54050,[17.8021978]
54100,[17.13757033]
54150,[15.14368793]
54200,[15.47600166]
54250,[16.8052566]
54300,[16.306786]
54350,[20.28571429]
54400,[16.306786]
54450,[15.8083154]
54500,[16.306786]
54550,[15.97447226]
54600,[20.44688645]
54650,[15.8083154]
54700,[14.97753106]
54750,[14.64521733]
54800,[15.97447226]
54850,[17.3037272]
54900,[16.306786]
54950,[14.81137419]
55000,[14.64521733]
55050,[11.48823685]
55100,[15.64215853]
55150,[15.47600166]
55200,[14.97753106]
55250,[15.8083154]
55300,[11.48823685]
55350,[14.31290359]
55400,[15.47600166]
55450,[16.306786]
55500,[18.46682527]
55550,[11.15592311]
55600,[14.47906046]
55650,[15.47600166]
55700,[16.306786]
55750,[18.13451154]
55800,[15.47600166]
55850,[14.81137419]
55900,[14.14674672]
55950,[15.8083154]
56000,[15.8083154]
56050,[16.47294286]
56100,[14.81137419]
56150,[14.81137419]
56200,[13.14980552]
56250,[18.13451154]
56300,[15.97447226]
56350,[15.64215853]
56400,[15.47600166]
56450,[11.82055058]
56500,[16.47294286]
56550,[15.64215853]
56600,[15.97447226]
56650,[18.13451154]
56700,[17.13757033]
56750,[15.47600166]
56800,[15.8083154]
56850,[17.46988407]
56900,[18.13451154]
56950,[14.47906046]
57000,[15.64215853]
57050,[14.81137419]
57100,[15.47600166]
57150,[19.79608021]
57200,[15.64215853]
57250,[14.31290359]
57300,[15.47600166]
57350,[12.65133492]
57400,[14.14674672]
57450,[15.14368793]
57500,[15.8083154]
57550,[15.47600166]
57600,[13.31596239]
57650,[11.32207998]
57700,[14.81137419]
57750,[15.97447226]
57800,[16.8052566]
57850,[17.46988407]
57900,[16.14062913]
57950,[15.64215853]
58000,[15.47600166]
58050,[15.97447226]
58100,[18.96529587]
58150,[14.97753106]
58200,[15.97447226]
58250,[15.64215853]
58300,[14.14674672]
58350,[16.97141347]
58400,[15.47600166]
