timeLog,thermoLog
44850,[17.63604094]
44900,[14.47906046]
44950,[13.64827612]
45000,[14.14674672]
45050,[11.48823685]
45100,[18.46682527]
45150,[14.47906046]
45200,[14.31290359]
45250,[14.14674672]
45300,[12.81749179]
45350,[18.46682527]
45400,[14.14674672]
45450,[14.31290359]
45500,[13.14980552]
45550,[10.65745251]
45600,[14.14674672]
45650,[13.48211926]
45700,[14.31290359]
45750,[11.48823685]
45800,[12.15286432]
45850,[14.64521733]
45900,[13.64827612]
45950,[12.81749179]
46000,[10.98976625]
46050,[10.49129565]
46100,[14.14674672]
46150,[14.47906046]
46200,[14.14674672]
46250,[12.81749179]
46300,[14.64521733]
46350,[14.47906046]
46400,[13.81443299]
46450,[16.8052566]
46500,[11.82055058]
46550,[13.64827612]
46600,[14.47906046]
46650,[15.14368793]
46700,[17.8021978]
46750,[15.47600166]
46800,[13.31596239]
46850,[14.14674672]
46900,[15.14368793]
46950,[17.46988407]
47000,[13.81443299]
47050,[13.64827612]
47100,[12.65133492]
47150,[11.82055058]
47200,[11.48823685]
47250,[13.81443299]
47300,[13.48211926]
47350,[12.81749179]
47400,[11.48823685]
47450,[12.98364865]
47500,[14.14674672]
47550,[13.81443299]
47600,[15.14368793]
47650,[10.49129565]
47700,[11.65439372]
47750,[14.14674672]
47800,[14.97753106]
47850,[14.47906046]
47900,[9.49435444]
47950,[13.81443299]
48000,[14.31290359]
48050,[14.97753106]
48100,[17.63604094]
48150,[8.16509951]
48200,[14.47906046]
48250,[15.47600166]
48300,[14.31290359]
48350,[16.8052566]
48400,[14.47906046]
48450,[13.81443299]
48500,[14.14674672]
48550,[14.81137419]
48600,[20.28571429]
48650,[13.81443299]
48700,[14.14674672]
48750,[13.81443299]
48800,[15.47600166]
48850,[19.46376647]
48900,[13.81443299]
48950,[13.14980552]
49000,[13.31596239]
49050,[10.49129565]
49100,[14.14674672]
49150,[13.64827612]
49200,[13.14980552]
49250,[12.48517805]
49300,[12.81749179]
49350,[14.14674672]
49400,[14.64521733]
49450,[13.14980552]
49500,[9.82666818]
49550,[10.98976625]
49600,[13.48211926]
49650,[15.47600166]
49700,[14.47906046]
49750,[12.81749179]
49800,[14.64521733]
49850,[13.64827612]
49900,[14.47906046]
49950,[14.47906046]
50000,[11.15592311]
50050,[14.64521733]
50100,[14.14674672]
50150,[14.64521733]
50200,[15.14368793]
50250,[12.81749179]
50300,[13.81443299]
50350,[14.81137419]
50400,[14.14674672]
50450,[18.46682527]
50500,[13.31596239]
50550,[14.64521733]
50600,[13.48211926]
50650,[12.81749179]
50700,[17.13757033]
50750,[15.14368793]
50800,[13.64827612]
50850,[13.48211926]
50900,[11.65439372]
50950,[15.47600166]
51000,[14.14674672]
51050,[14.81137419]
51100,[13.14980552]
51150,[10.15898191]
51200,[17.63604094]
51250,[13.64827612]
51300,[14.14674672]
51350,[13.48211926]
51400,[11.82055058]
51450,[14.14674672]
51500,[14.31290359]
51550,[14.47906046]
51600,[13.48211926]
51650,[14.97753106]
51700,[13.64827612]
51750,[15.14368793]
51800,[14.14674672]
51850,[18.3006684]
51900,[13.81443299]
51950,[14.97753106]
52000,[13.64827612]
52050,[12.15286432]
52100,[12.81749179]
52150,[13.81443299]
52200,[14.31290359]
52250,[13.31596239]
52300,[11.48823685]
52350,[12.81749179]
52400,[13.48211926]
52450,[14.47906046]
52500,[14.97753106]
52550,[11.15592311]
52600,[15.47600166]
52650,[14.14674672]
52700,[14.14674672]
52750,[15.47600166]
52800,[16.8052566]
52850,[14.81137419]
52900,[13.64827612]
52950,[15.64215853]
53000,[17.8021978]
53050,[14.31290359]
53100,[14.81137419]
53150,[14.14674672]
53200,[13.98058986]
53250,[17.13757033]
53300,[13.98058986]
53350,[13.48211926]
53400,[13.14980552]
53450,[12.15286432]
53500,[10.15898191]
53550,[13.64827612]
53600,[13.81443299]
53650,[13.64827612]
53700,[12.81749179]
53750,[7.50047204]
53800,[15.14368793]
53850,[14.81137419]
53900,[14.97753106]
53950,[17.46988407]
54000,[15.47600166]
54050,[15.47600166]
54100,[14.47906046]
54150,[15.14368793]
54200,[18.3006684]
54250,[13.81443299]
54300,[13.48211926]
54350,[13.81443299]
54400,[17.96835467]
54450,[19.46376647]
54500,[13.98058986]
54550,[13.64827612]
54600,[13.81443299]
54650,[13.48211926]
54700,[14.64521733]
54750,[15.14368793]
54800,[13.48211926]
54850,[12.48517805]
54900,[16.63909973]
54950,[13.81443299]
55000,[14.47906046]
55050,[12.81749179]
55100,[9.99282504]
55150,[13.31596239]
55200,[14.47906046]
55250,[12.98364865]
55300,[13.48211926]
55350,[9.49435444]
55400,[16.63909973]
55450,[13.14980552]
55500,[13.14980552]
55550,[13.31596239]
55600,[10.15898191]
55650,[13.81443299]
55700,[13.48211926]
55750,[14.81137419]
55800,[12.31902119]
55850,[12.98364865]
55900,[14.31290359]
55950,[13.64827612]
56000,[13.48211926]
56050,[17.8021978]
56100,[12.15286432]
56150,[14.47906046]
56200,[14.47906046]
56250,[13.64827612]
56300,[17.63604094]
56350,[13.48211926]
56400,[14.31290359]
56450,[13.81443299]
56500,[12.81749179]
56550,[13.64827612]
56600,[13.81443299]
56650,[13.81443299]
56700,[13.81443299]
56750,[9.82666818]
56800,[13.81443299]
56850,[14.14674672]
56900,[14.14674672]
56950,[14.14674672]
57000,[16.306786]
57050,[14.14674672]
57100,[14.81137419]
57150,[13.98058986]
57200,[16.8052566]
57250,[14.47906046]
57300,[14.97753106]
57350,[14.14674672]
57400,[14.14674672]
57450,[17.96835467]
57500,[14.47906046]
57550,[14.81137419]
57600,[13.81443299]
57650,[12.48517805]
57700,[14.81137419]
57750,[14.14674672]
57800,[13.64827612]
57850,[13.48211926]
57900,[11.82055058]
57950,[18.79913901]
58000,[14.81137419]
58050,[13.81443299]
58100,[13.81443299]
58150,[10.82360938]
58200,[14.31290359]
58250,[14.14674672]
58300,[14.14674672]
58350,[14.14674672]
58400,[13.48211926]
58450,[14.97753106]
58500,[14.81137419]
58550,[14.64521733]
58600,[16.8052566]
58650,[9.49435444]
58700,[15.14368793]
58750,[14.14674672]
58800,[14.31290359]
58850,[17.63604094]
58900,[11.65439372]
58950,[14.14674672]
59000,[14.14674672]
59050,[11.82055058]
59100,[16.8052566]
59150,[14.14674672]
59200,[14.81137419]
59250,[14.64521733]
59300,[15.47600166]
59350,[19.62992334]
59400,[14.14674672]
59450,[13.81443299]
59500,[15.47600166]
59550,[13.14980552]
59600,[14.64521733]
59650,[14.97753106]
59700,[14.14674672]
59750,[14.47906046]
59800,[18.13451154]
59850,[14.47906046]
59900,[13.48211926]
59950,[13.81443299]
60000,[13.31596239]
60050,[16.97141347]
60100,[14.14674672]
60150,[13.64827612]
60200,[14.81137419]
60250,[14.31290359]
60300,[18.96529587]
60350,[12.98364865]
60400,[13.64827612]
60450,[12.15286432]
60500,[15.47600166]
60550,[13.64827612]
60600,[13.48211926]
60650,[13.64827612]
60700,[12.81749179]
60750,[11.65439372]
60800,[14.14674672]
60850,[13.31596239]
60900,[13.31596239]
60950,[9.49435444]
61000,[16.14062913]
61050,[13.64827612]
61100,[14.14674672]
61150,[13.81443299]
61200,[9.16204071]
61250,[14.47906046]
61300,[13.81443299]
61350,[14.64521733]
61400,[13.81443299]
61450,[14.14674672]
61500,[13.14980552]
61550,[14.64521733]
61600,[14.14674672]
61650,[15.14368793]
61700,[8.82972697]
61750,[13.48211926]
61800,[14.47906046]
61850,[14.47906046]
61900,[17.96835467]
61950,[12.15286432]
62000,[14.97753106]
62050,[14.47906046]
62100,[15.14368793]
62150,[14.47906046]
62200,[13.81443299]
62250,[14.14674672]
62300,[14.14674672]
62350,[16.97141347]
62400,[16.63909973]
62450,[14.14674672]
62500,[15.14368793]
62550,[15.8083154]
62600,[16.8052566]
62650,[11.32207998]
62700,[13.48211926]
62750,[14.14674672]
62800,[15.64215853]
62850,[16.97141347]
62900,[14.64521733]
62950,[16.14062913]
63000,[15.14368793]
63050,[15.30984479]
63100,[19.46376647]
63150,[14.47906046]
63200,[14.14674672]
63250,[15.47600166]
63300,[17.46988407]
63350,[14.31290359]
63400,[14.64521733]
