timeLog,thermoLog
30200,[11.48823685]
30250,[16.63909973]
30300,[15.97447226]
30350,[16.14062913]
30400,[14.14674672]
30450,[14.31290359]
30500,[16.47294286]
30550,[14.81137419]
30600,[14.97753106]
30650,[13.48211926]
30700,[16.97141347]
30750,[15.8083154]
30800,[16.8052566]
30850,[15.30984479]
30900,[18.13451154]
30950,[16.63909973]
31000,[17.13757033]
31050,[16.63909973]
31100,[18.79913901]
31150,[10.15898191]
31200,[16.306786]
31250,[17.63604094]
31300,[15.64215853]
31350,[18.46682527]
31400,[19.79608021]
31450,[15.8083154]
31500,[16.306786]
31550,[15.47600166]
31600,[14.47906046]
31650,[19.46376647]
31700,[16.97141347]
31750,[16.306786]
31800,[17.8021978]
31850,[22.7032967]
31900,[16.14062913]
31950,[16.97141347]
32000,[16.14062913]
32050,[17.13757033]
32100,[11.48823685]
32150,[16.14062913]
32200,[15.64215853]
32250,[15.97447226]
32300,[17.13757033]
32350,[17.46988407]
32400,[16.306786]
32450,[16.8052566]
32500,[15.97447226]
32550,[14.81137419]
32600,[23.50915751]
32650,[17.46988407]
32700,[16.8052566]
32750,[16.14062913]
32800,[18.79913901]
32850,[12.65133492]
32900,[16.306786]
32950,[15.8083154]
33000,[15.64215853]
33050,[11.98670745]
33100,[16.47294286]
33150,[16.306786]
33200,[16.306786]
33250,[16.97141347]
33300,[14.14674672]
33350,[16.63909973]
33400,[16.306786]
33450,[17.13757033]
33500,[13.48211926]
33550,[17.13757033]
33600,[16.47294286]
33650,[16.47294286]
33700,[18.13451154]
33750,[19.13145274]
33800,[11.15592311]
33850,[16.14062913]
33900,[16.8052566]
33950,[16.63909973]
34000,[17.46988407]
34050,[18.3006684]
34100,[15.64215853]
34150,[15.64215853]
34200,[15.47600166]
34250,[16.14062913]
34300,[15.8083154]
34350,[15.47600166]
34400,[15.64215853]
34450,[15.30984479]
34500,[21.73626374]
34550,[16.14062913]
34600,[16.47294286]
34650,[15.64215853]
34700,[16.8052566]
34750,[13.14980552]
34800,[15.47600166]
34850,[16.47294286]
34900,[16.63909973]
34950,[17.13757033]
35000,[13.14980552]
35050,[16.14062913]
35100,[15.64215853]
35150,[16.47294286]
35200,[10.98976625]
35250,[16.306786]
35300,[15.64215853]
35350,[16.47294286]
35400,[14.97753106]
35450,[14.81137419]
35500,[16.47294286]
35550,[16.8052566]
35600,[16.47294286]
35650,[12.81749179]
35700,[19.46376647]
35750,[15.47600166]
35800,[17.13757033]
35850,[17.46988407]
35900,[20.12454212]
35950,[12.15286432]
36000,[16.306786]
36050,[15.8083154]
36100,[15.8083154]
36150,[17.13757033]
36200,[16.97141347]
36250,[16.306786]
36300,[14.47906046]
36350,[16.14062913]
36400,[15.64215853]
36450,[15.47600166]
36500,[15.97447226]
36550,[14.81137419]
36600,[14.47906046]
36650,[20.44688645]
36700,[16.306786]
36750,[15.8083154]
36800,[16.63909973]
36850,[17.8021978]
36900,[10.98976625]
36950,[16.47294286]
37000,[16.63909973]
37050,[17.13757033]
37100,[14.81137419]
37150,[16.14062913]
37200,[15.8083154]
37250,[16.47294286]
37300,[15.97447226]
37350,[13.48211926]
37400,[15.14368793]
37450,[15.64215853]
37500,[15.47600166]
37550,[15.64215853]
37600,[18.13451154]
37650,[16.8052566]
37700,[16.47294286]
37750,[16.47294286]
37800,[18.3006684]
37850,[10.82360938]
37900,[16.8052566]
37950,[16.14062913]
38000,[16.47294286]
38050,[14.14674672]
38100,[16.14062913]
38150,[15.47600166]
38200,[15.47600166]
38250,[16.8052566]
38300,[14.47906046]
38350,[13.48211926]
38400,[15.8083154]
38450,[16.306786]
38500,[17.46988407]
38550,[15.47600166]
38600,[16.14062913]
38650,[16.14062913]
38700,[17.3037272]
