timeLog,thermoLog
45599,[12.81749179]
45649,[11.65439372]
45699,[10.49129565]
45749,[13.31596239]
45799,[14.14674672]
45849,[12.98364865]
45899,[16.47294286]
45949,[16.8052566]
45999,[12.98364865]
46049,[12.48517805]
46099,[12.15286432]
46149,[11.48823685]
46199,[12.81749179]
46249,[12.81749179]
46299,[13.31596239]
46349,[12.81749179]
46399,[8.99588384]
46449,[12.98364865]
46499,[12.98364865]
46549,[13.98058986]
46599,[15.14368793]
46649,[13.31596239]
46699,[13.14980552]
46749,[12.15286432]
46799,[11.98670745]
46849,[12.65133492]
46899,[12.98364865]
46949,[13.48211926]
46999,[13.48211926]
47049,[11.32207998]
47099,[9.49435444]
47149,[12.48517805]
47199,[12.81749179]
47249,[13.81443299]
47299,[13.14980552]
47349,[13.64827612]
47399,[13.14980552]
47449,[13.14980552]
47499,[14.31290359]
47549,[13.48211926]
47599,[12.48517805]
47649,[13.81443299]
47699,[12.81749179]
47749,[10.49129565]
47799,[12.15286432]
47849,[13.14980552]
47899,[13.98058986]
47949,[13.81443299]
47999,[10.32513878]
48049,[12.81749179]
48099,[12.98364865]
48149,[13.14980552]
48199,[15.47600166]
48249,[16.63909973]
48299,[13.48211926]
48349,[12.81749179]
48399,[14.31290359]
48449,[10.82360938]
48499,[14.97753106]
48549,[14.14674672]
48599,[12.48517805]
48649,[14.64521733]
48699,[11.48823685]
48749,[13.48211926]
48799,[12.81749179]
48849,[12.81749179]
48899,[14.47906046]
48949,[18.13451154]
48999,[12.48517805]
49049,[13.48211926]
49099,[12.81749179]
49149,[13.64827612]
49199,[13.14980552]
49249,[13.64827612]
49299,[12.98364865]
49349,[11.82055058]
49399,[9.49435444]
49449,[11.82055058]
49499,[13.81443299]
49549,[13.14980552]
49599,[16.63909973]
49649,[12.81749179]
49699,[12.81749179]
49749,[13.48211926]
49799,[13.14980552]
49849,[9.82666818]
49899,[12.48517805]
49949,[13.81443299]
49999,[13.14980552]
50049,[10.32513878]
50099,[7.99894264]
50149,[13.48211926]
50199,[12.81749179]
50249,[12.48517805]
50299,[14.97753106]
50349,[11.32207998]
50399,[13.14980552]
50449,[13.31596239]
50499,[12.48517805]
50549,[16.306786]
50599,[13.48211926]
50649,[12.98364865]
50699,[13.31596239]
50749,[9.82666818]
50799,[9.32819758]
50849,[13.14980552]
50899,[14.14674672]
50949,[13.48211926]
50999,[12.98364865]
51049,[12.98364865]
51099,[13.14980552]
51149,[13.81443299]
51199,[14.47906046]
51249,[18.13451154]
51299,[13.98058986]
51349,[13.98058986]
51399,[12.15286432]
51449,[14.14674672]
51499,[10.82360938]
51549,[13.48211926]
51599,[12.31902119]
51649,[12.98364865]
51699,[11.65439372]
51749,[12.48517805]
51799,[13.98058986]
51849,[12.81749179]
51899,[16.63909973]
51949,[17.63604094]
51999,[12.98364865]
52049,[13.48211926]
52099,[14.81137419]
52149,[11.98670745]
52199,[15.97447226]
52249,[12.81749179]
52299,[13.14980552]
52349,[12.48517805]
52399,[12.48517805]
52449,[12.81749179]
52499,[13.31596239]
52549,[13.14980552]
52599,[14.14674672]
52649,[17.46988407]
52699,[13.81443299]
52749,[13.14980552]
52799,[13.14980552]
52849,[11.65439372]
52899,[13.14980552]
52949,[12.81749179]
52999,[13.81443299]
53049,[10.82360938]
53099,[9.32819758]
53149,[12.31902119]
53199,[13.48211926]
53249,[13.48211926]
53299,[10.82360938]
53349,[10.82360938]
53399,[13.14980552]
53449,[14.14674672]
53499,[13.81443299]
53549,[15.8083154]
53599,[12.48517805]
53649,[12.48517805]
53699,[14.14674672]
53749,[11.65439372]
53799,[15.14368793]
53849,[12.48517805]
53899,[13.64827612]
53949,[12.15286432]
53999,[10.82360938]
54049,[8.33125637]
54099,[11.48823685]
54149,[12.81749179]
54199,[14.31290359]
54249,[15.47600166]
54299,[12.98364865]
54349,[13.64827612]
54399,[14.31290359]
54449,[13.48211926]
54499,[18.3006684]
54549,[12.48517805]
54599,[12.98364865]
54649,[13.48211926]
54699,[10.98976625]
54749,[13.48211926]
54799,[12.81749179]
54849,[13.98058986]
54899,[15.14368793]
54949,[14.64521733]
54999,[12.65133492]
55049,[13.81443299]
55099,[14.31290359]
55149,[16.14062913]
55199,[18.13451154]
55249,[14.64521733]
55299,[13.48211926]
55349,[11.65439372]
55399,[11.82055058]
55449,[14.31290359]
55499,[13.48211926]
55549,[12.81749179]
55599,[13.64827612]
55649,[8.16509951]
55699,[12.81749179]
55749,[11.82055058]
55799,[14.14674672]
55849,[13.14980552]
55899,[13.64827612]
55949,[12.48517805]
55999,[13.48211926]
56049,[14.31290359]
56099,[13.81443299]
56149,[13.14980552]
56199,[12.81749179]
56249,[12.81749179]
56299,[11.15592311]
56349,[9.82666818]
56399,[12.98364865]
56449,[13.14980552]
56499,[12.81749179]
56549,[11.82055058]
56599,[13.14980552]
56649,[12.98364865]
56699,[12.98364865]
56749,[13.64827612]
56799,[14.47906046]
56849,[12.31902119]
56899,[13.14980552]
56949,[13.48211926]
56999,[10.82360938]
57049,[14.97753106]
57099,[12.48517805]
57149,[13.81443299]
57199,[13.14980552]
57249,[10.82360938]
57299,[13.64827612]
57349,[13.81443299]
57399,[13.81443299]
57449,[14.31290359]
57499,[18.13451154]
57549,[13.81443299]
57599,[12.98364865]
57649,[13.81443299]
57699,[11.48823685]
57749,[16.47294286]
57799,[13.31596239]
57849,[13.14980552]
57899,[13.14980552]
57949,[12.31902119]
57999,[13.48211926]
58049,[13.31596239]
58099,[14.64521733]
58149,[14.97753106]
58199,[15.47600166]
58249,[13.81443299]
58299,[13.14980552]
58349,[13.31596239]
58399,[13.31596239]
58449,[13.81443299]
58499,[12.65133492]
58549,[12.31902119]
58599,[12.98364865]
58649,[13.48211926]
58699,[13.81443299]
58749,[12.65133492]
58799,[13.81443299]
58849,[11.15592311]
58899,[15.8083154]
58949,[13.98058986]
58999,[14.14674672]
59049,[11.82055058]
59099,[14.31290359]
59149,[13.98058986]
59199,[13.48211926]
59249,[12.31902119]
59299,[12.81749179]
59349,[8.82972697]
59399,[13.64827612]
59449,[13.48211926]
59499,[12.81749179]
59549,[17.46988407]
59599,[10.82360938]
59649,[13.48211926]
59699,[13.48211926]
59749,[13.14980552]
59799,[15.97447226]
59849,[13.14980552]
59899,[13.81443299]
59949,[13.31596239]
59999,[11.15592311]
60049,[8.16509951]
60099,[13.48211926]
60149,[12.98364865]
60199,[12.48517805]
60249,[15.47600166]
60299,[8.82972697]
60349,[13.98058986]
60399,[13.48211926]
60449,[13.48211926]
60499,[14.81137419]
60549,[13.31596239]
60599,[13.81443299]
60649,[13.14980552]
60699,[10.82360938]
60749,[9.32819758]
60799,[12.98364865]
60849,[12.65133492]
60899,[13.48211926]
60949,[14.14674672]
60999,[12.98364865]
61049,[14.14674672]
61099,[12.48517805]
61149,[14.14674672]
61199,[12.81749179]
61249,[13.48211926]
61299,[12.81749179]
61349,[11.82055058]
61399,[10.15898191]
61449,[10.49129565]
61499,[13.14980552]
61549,[12.48517805]
61599,[14.47906046]
61649,[12.15286432]
61699,[12.81749179]
61749,[13.48211926]
61799,[14.14674672]
61849,[10.65745251]
61899,[17.46988407]
61949,[13.81443299]
61999,[13.81443299]
62049,[13.64827612]
62099,[9.82666818]
62149,[14.14674672]
62199,[12.31902119]
62249,[13.14980552]
62299,[14.81137419]
62349,[15.14368793]
62399,[13.98058986]
62449,[13.81443299]
62499,[13.31596239]
62549,[15.30984479]
62599,[15.47600166]
62649,[13.64827612]
62699,[12.81749179]
62749,[12.15286432]
62799,[9.32819758]
62849,[12.48517805]
62899,[14.14674672]
62949,[12.81749179]
62999,[15.97447226]
63049,[11.65439372]
63099,[13.14980552]
63149,[12.81749179]
63199,[14.47906046]
63249,[14.81137419]
63299,[16.63909973]
63349,[13.14980552]
63399,[13.48211926]
63449,[12.15286432]
